toinc,ttotex
387384,332255
900654,510977
411571,382565
157616,170552
141858,159013
215032,238299
303240,247251
218274,165656
434580,324762
504730,381263
360398,378292
98460,97594
1284070,1230547
777978,293538
167040,176196
348093,390092
541100,513576
257488,291080
375270,417964
460506,413881
245272,254220
159057,155169
198200,202542
170269,143058
143293,182556
111343,139045
254950,232823
190384,238931
181200,180460
481358,435793
154092,156713
336887,250671
118915,114679
192635,178526
90766,106882
170414,117302
97731,81756
466360,424088
266260,219071
295700,251482
210436,206208
315836,321501
290904,238562
713532,469331
222500,160049
145529,174682
517263,340537
249645,262815
235476,185660
561255,569968
375108,336947
486518,591748
226636,202316
691000,604612
634829,388503
446702,352998
854050,852796
951700,501831
646945,478658
168800,118561
90570,63827
241726,100770
201466,102703
667800,471542
316888,203575
391300,359763
752922,581778
826804,473906
385954,253208
335312,241985
252293,140453
202850,160340
330474,187648
264246,200426
179450,164385
260236,273556
947500,857799
510100,328738
798572,485204
805700,350481
213200,179079
390600,308370
135600,124892
171200,192342
370790,336010
225750,217457
177200,174392
272700,263219
509400,407982
862428,632510
257036,245394
192990,91960
1205167,997360
780000,804383
1176000,861418
912000,843391
1049000,1131013
1216000,1155047
979000,1182551
1324000,1222341
2174130,1917572
928996,934864
720000,1031794
1347000,1404769
278500,254843
266400,216825
172400,169111
250956,243844
118360,107021
117600,88540
411050,181361
319470,272361
287672,141159
110412,99622
349500,257678
730000,499036
666400,434863
438000,382479
450000,398482
654000,236793
204800,150501
470000,313421
296400,275107
1050000,778619
656372,537528
301980,273252
180860,160762
68640,58454
470496,371332
276628,527971
337593,230166
748984,669477
440460,331633
257062,233101
185904,146535
214000,181228
353144,292422
423033,266982
147811,147646
109990,92524
557980,527883
816300,786255
483128,507347
733000,684442
850288,788735
984560,754812
322579,230915
797754,480874
429422,419038
1020759,672491
309569,348632
712000,581193
811125,782867
1480000,1208984
1729120,1245543
377360,426365
393680,426986
165918,140659
396476,379817
524427,373234
313194,281722
434600,427560
984100,617841
368952,238563
297280,266615
249471,134211
242750,227218
141250,142367
220972,194721
252257,267689
210900,195545
464400,357802
380000,261508
93550,116698
548444,462328
307550,248910
144696,121591
653461,622956
133102,141296
129000,145032
741350,696248
1390422,932026
437998,293497
159200,126615
138200,106784
1470942,1004913
608398,442621
266058,210596
2025185,1960209
422270,384714
168397,159769
220241,197793
140103,140044
382940,265243
641718,472632
307236,354758
775568,562003
406128,304976
280608,261650
121213,120326
157667,122019
168398,220342
188034,158683
510000,324630
238848,232157
378044,342176
281620,262237
232372,193756
716350,638894
156088,153513
212922,207278
489894,459791
382980,245632
124714,169682
453958,397190
93029,106629
523093,279744
237592,192714
533385,324915
142720,149328
96100,95814
207864,168530
101130,97879
388102,235711
178500,147043
360170,281755
513600,596550
332627,303515
769171,587138
236522,244892
647358,598162
670742,367603
278286,234130
260748,265852
627129,672052
190633,190221
790172,543113
422724,349919
455516,170622
409184,344356
299567,275805
385589,365905
354400,187078
271261,249809
620860,397286
251434,239243
873900,711698
312692,266276
234636,194640
198910,173659
82101,76803
1615520,972136
734200,898331
123800,136031
171042,228376
183539,179335
410014,383241
518860,372436
312651,268591
40520,42450
226432,216835
321995,208164
343342,261167
149202,132588
401500,286487
331500,341259
294155,246659
200000,150981
218749,153904
144690,111607
320524,252977
186594,143850
312200,245984
250000,279306
114600,124489
726005,519262
529272,480290
745600,498167
740800,410477
726000,661275
480000,490308
873234,493101
340000,299101
1385000,821267
2096000,1114872
998000,861890
503019,331850
172620,124797
320000,308519
362976,310678
560106,422868
451936,417344
202604,193027
732000,756231
138000,142577
980400,516754
595225,427692
207960,176767
1158000,1072008
2064100,1591101
152644,125654
520392,472140
189996,214393
147665,142041
195752,201088
441420,458233
517938,390221
218643,146968
630016,614564
345510,255661
364605,244200
467446,336016
313596,296382
541100,513067
390072,322020
426200,386128
445738,294431
142800,126764
284777,248764
306258,315570
250720,264001
414667,247125
174625,150191
434000,339026
491598,378486
1027666,831068
146622,135807
669298,686052
267880,289167
574608,541459
854006,774925
1102569,952275
1378394,1044982
403200,361630
659502,611092
96699,104169
366773,321301
175274,126504
147305,120662
283180,221890
651823,524882
210816,126792
263870,168352
347096,293148
156851,123222
248954,220539
633684,510511
156722,121814
351511,209814
139371,119391
2479020,1573545
479000,501821
980000,866938
384355,300274
1653300,1090793
1080000,1056884
1297000,1218313
2350000,1962634
1075000,1069545
890000,874343
929900,742133
236604,163498
227939,216512
346800,373249
466140,471479
253016,257690
372972,320289
317566,223692
353636,181344
622951,541240
251800,216838
93002,83959
120972,115082
716023,471078
191796,192669
401060,319172
313924,223422
634810,320674
225300,200873
499196,341304
877830,520222
227000,244103
228808,156555
223800,136901
370830,282217
206100,223965
1307538,1008796
275844,207052
209600,185543
122640,112865
978762,627581
218962,136423
254000,143510
115900,89094
719138,236323
239100,153998
155900,144150
450038,286484
169913,165098
394274,282239
149736,138819
291500,281241
323602,250870
420606,290403
375420,263691
150870,141618
140200,156512
215475,190719
301560,258703
318000,246746
213528,206636
178922,121859
206944,145921
244363,177747
172958,172955
1046968,558055
484700,313117
353860,281059
183936,151805
267100,207770
133774,134486
419705,204330
417398,209701
274030,260276
500836,303139
441422,226945
298428,216997
488654,360753
162300,146070
169600,174265
339600,166199
207336,251607
222208,215736
200578,221082
205785,116234
286072,224684
516948,361015
247224,256140
337750,225115
151500,163354
353981,270508
206764,131623
435301,514404
160000,163004
248232,188673
580536,424643
242154,164776
158496,133222
822516,307576
272276,202061
176300,204699
269330,175432
294662,181212
354654,237634
410072,282338
265421,205006
292900,226827
413892,294318
1229502,429577
195726,193790
210000,222725
110353,94625
258970,248318
572670,423910
172560,138677
111880,115057
353652,386411
858246,633212
854100,908300
1262700,1203779
1134500,1138567
338500,311743
973400,796146
388780,336192
309325,334329
751896,517534
220842,252707
464800,385521
137818,158550
1443560,819914
228350,174055
54500,49902
197060,150798
963170,904657
308939,218731
496265,441167
1288000,761983
914380,404450
442162,358612
368212,307940
742000,512267
537472,395853
697000,534261
909000,782473
547210,432196
325900,220692
422742,343965
251234,232646
263300,250663
439732,409808
936116,760110
416256,371617
104502,104906
97608,95390
225453,174080
95780,119606
374745,341465
127380,118346
981825,648324
233864,230722
345708,280929
669961,710517
519787,525836
213036,208239
651644,636107
208386,213061
543584,555922
495200,650686
1679400,1695920
347052,349008
509668,444374
345266,355600
206000,194557
87782,99555
323600,308930
401055,354963
551420,514392
442741,436899
575989,520519
325660,230622
284960,272871
494370,535653
520628,599188
146000,137968
347182,357704
178000,364591
1013344,743591
1131795,878574
282096,271556
393195,336051
485722,302908
194620,142723
185970,173969
240806,159284
161750,177091
353041,326143
363809,310802
290900,249463
234000,187126
370830,323135
193570,166799
126658,135320
197740,160871
535600,442370
302164,257301
335629,190805
332576,344576
196951,205143
640160,363449
420265,421789
275012,283128
198800,174106
759300,852575
129671,135631
172420,105077
307800,365785
436413,469076
176174,203614
272900,218793
246731,291526
252960,299015
230359,168749
335686,321807
346548,309460
102971,86381
323254,333379
323536,224736
468532,498385
253942,228242
192888,276583
202164,189667
271337,288039
204984,368330
306860,317045
72580,102798
129080,103552
302786,300037
190870,152929
273080,181211
482700,456741
103600,93871
640288,556069
192224,196706
130650,118901
167056,176834
494970,337313
260340,331403
131850,148078
217400,224524
91701,81808
698964,543429
220396,251825
686500,846002
503750,463853
299195,334893
263316,300535
311028,224810
580847,591755
163924,124193
212020,194257
37095,40079
97500,104193
398344,427632
911698,713703
438666,413310
406684,328840
353390,299464
658998,817241
239966,221941
728889,455624
211800,142548
333674,216789
109661,97675
176317,136337
98518,87547
114200,81469
589489,558852
158174,186127
315648,300847
258737,253012
224813,183061
705909,622017
257372,252537
154100,129062
155320,120930
461100,378557
554435,526928
411202,344116
460921,349324
662588,607268
251000,249094
314760,255341
434476,369105
286508,225368
288312,265630
306342,305366
302218,279058
502271,316195
228907,242274
129900,110627
162449,180488
176751,195691
157964,190638
133380,118200
463400,339964
282784,374466
485716,385654
467160,408129
736835,613190
534179,356116
78232,70416
341586,183158
468782,375823
249923,209560
215643,240656
322876,369657
91847,72318
181610,167980
822150,819853
145009,137687
197160,331814
176996,182969
174226,233576
198290,213359
352900,337157
345850,347894
374944,514592
496962,440433
197928,155492
228921,139278
307020,435419
278066,312337
400012,373388
353486,279384
681514,902458
343392,280527
433706,449360
197113,166053
124100,111032
260566,284523
266160,229396
629947,524102
210713,196824
689400,481398
207328,184307
502427,452954
111440,115073
213789,166508
493820,410518
251202,158369
252285,267453
57484,61848
213020,205248
110875,129221
878930,248566
271671,266890
195070,80774
477142,264891
222036,151922
1573497,633861
975007,656411
716983,442931
371840,275189
372894,208492
175254,217504
353833,253985
174563,169330
155880,167336
564309,630087
198968,169002
302446,219331
185948,192723
168710,157891
185151,123762
672998,632136
172843,196488
372689,331881
164443,163589
536230,439264
130031,128051
145683,149726
232111,194636
411779,304693
248487,199487
469890,411671
328650,282710
554792,439418
219982,219301
332822,206818
284388,202801
281110,251946
227270,180548
197888,221658
456002,332776
323910,275008
498575,382659
443500,437094
241670,287888
454552,398142
391631,354251
288339,269441
154500,174199
103048,121248
348570,248828
145355,196415
161883,160296
305292,265172
300511,228355
302978,221863
365895,260303
265917,228435
1312701,1360117
184799,152968
111500,100521
211086,228738
335345,258817
1896250,828916
226327,265781
317210,299842
78221,66384
279467,260837
295757,273227
326480,189967
306619,235637
446863,421369
409170,272170
264797,127325
133070,72541
256836,201378
161600,161279
125150,142050
362167,302014
147740,130057
99480,105567
713850,732496
165051,194452
365344,361577
418003,408120
274135,228932
225445,235664
758144,585804
445088,464572
390149,297177
89368,81619
176336,153715
106600,106274
79045,79403
169976,144811
122000,103545
536402,456311
327561,285916
722082,492023
485892,546780
124200,94408
170575,190000
180595,178920
351973,271593
268047,247836
226740,161856
116620,103062
248693,251001
260520,196197
441638,357500
215349,206192
218598,242032
260501,327071
224496,293380
340050,380458
202665,198238
225667,203447
139465,138365
834014,585791
303200,169907
106761,123463
619230,324180
250805,209396
318960,390987
247500,202368
484246,310534
492000,361064
578572,382258
380268,287329
254636,173468
342995,274017
313500,233671
296640,224346
233176,178794
123552,83648
187861,194123
149100,156731
227340,202629
198235,138595
216866,176605
519720,594554
91900,109077
373336,353370
163119,148697
278508,265023
259300,295820
264000,241324
329706,281688
116877,104194
171238,167331
352850,297602
110263,125663
122290,100041
272554,219607
42827,47459
198800,143481
331413,310678
183514,159486
493000,435060
146226,119565
343580,303670
270000,263414
427600,424523
340826,295560
706000,680325
575800,374175
297908,213959
468855,528475
772850,651371
937300,441408
342550,304858
335546,320623
2088700,1043365
487487,342361
2429796,1072764
1041600,1073441
1022800,642768
681400,750450
856300,578762
330500,218698
322950,207807
421036,384659
588000,464338
185778,162664
115824,105235
344358,305837
468708,388479
800496,840318
479612,413260
165339,189297
251503,272066
453728,412046
542657,480531
281345,166847
270726,263285
193028,229794
316000,291394
209050,189497
159000,126861
239503,255978
235110,209686
432510,451863
233838,161553
121393,121516
445500,368293
517057,636802
220544,200781
144030,181580
92510,104585
144330,147236
268890,246627
212106,219329
156348,161674
258395,261286
103850,140292
365200,316969
429897,356859
137554,157841
298762,345154
233990,245513
667054,492855
317308,254035
447484,346554
820406,594766
89740,97135
104790,89905
378834,326926
420120,328553
211822,195810
294002,232454
58696,64246
295780,219702
245385,267560
450679,366049
315852,351478
499728,385695
191255,208509
308390,295819
336640,338203
314443,209063
171502,103799
254845,194884
320393,202542
238129,182330
453675,369065
334710,234739
740433,339156
288688,229653
415292,315613
149054,151931
269900,224115
145426,162242
485996,368877
356115,340268
203055,182839
271498,162110
208846,171458
196300,149268
289640,234532
268029,183320
133262,163827
293159,178533
350550,313449
391581,356235
376936,326218
414408,426703
218956,206360
366853,319670
404044,443472
252205,223427
404425,466866
157585,171014
239243,276872
272626,279181
43245,44703
274080,185322
719518,611521
160440,175912
83448,83677
564849,391585
235776,250588
308650,245128
230714,252616
167608,141067
571300,438306
277462,284901
276470,257743
385246,366395
223450,220723
162609,181477
496010,455555
850600,692584
459384,565886
350546,307620
210745,203713
595362,450541
2141586,1407799
145603,213424
442000,437583
334067,297034
387842,342565
341114,283098
240867,203767
647991,611209
1134788,922156
326826,319781
523363,480169
192229,206077
112902,110011
255716,313337
678822,782405
645982,649033
182862,210146
316739,286055
192445,255597
234810,262696
494550,333652
230993,245571
136074,97824
392793,343974
337384,374212
86912,111365
124777,123481
161505,129381
184940,176084
218270,125611
300555,277859
389783,392305
158702,147323
129529,110443
447467,363757
293018,248206
509802,515123
291120,181468
710835,509806
760694,512859
161343,159768
196698,181876
762685,543409
390590,377592
831695,990678
887346,516869
735780,486679
306929,304524
208630,203469
476587,512970
712860,588763
324824,293530
221383,214851
443542,284837
207748,173767
1948000,1579343
420050,312304
584450,534320
700306,537700
645069,319641
465618,365835
588400,491295
294800,223068
1022100,866572
162351,142986
655080,560856
340752,346129
197635,181589
627036,506289
203782,184568
310182,286465
275500,171383
146320,86562
263586,277397
180551,185310
262400,254544
194300,177490
372400,261568
382971,333034
416500,353236
415410,259402
464549,482542
116263,137029
615502,409492
245272,222193
237000,195896
197455,160040
608242,375089
645789,670881
166569,148500
105675,87312
180081,197661
212428,160146
175080,155414
447575,341646
309039,256262
170495,161625
621730,540355
367700,259757
886511,733623
218752,197405
351044,263400
453803,416942
155746,154339
236693,191806
178550,80461
267146,342475
229320,242356
142305,192563
192230,178724
211390,167084
121195,130725
121510,97948
209000,172227
296937,215664
146293,154993
99260,121004
208200,174069
215500,183402
515350,168024
611300,685793
276460,215802
542322,411739
199160,153557
174015,222683
357385,306060
361551,296741
386656,241794
517777,582246
278470,237670
237200,236788
308900,270600
401740,321569
141336,105816
772298,587891
391324,444264
249878,220224
147120,82351
493371,399751
210881,222559
199045,187606
183890,147377
332101,252275
181968,148649
441680,298272
138170,185694
624282,426105
218020,200731
95610,108045
269430,281717
241116,200694
142297,128476
190540,179061
337132,230664
329864,326452
514833,513606
547582,358696
404474,292366
181231,153182
193603,145411
258885,205003
1167022,773681
429755,405518
482982,372671
348837,269598
187798,157125
147235,152822
95340,107099
338031,304197
414051,282804
214231,206425
137042,131884
145195,145966
124174,151626
314183,390519
439620,370297
118080,114448
250140,274361
154724,151629
179950,125758
125968,124858
206954,206250
137638,157762
528010,346491
308073,344473
142520,119647
219275,278069
99130,72398
103838,119116
308217,330243
285369,254336
349121,306040
467348,323664
207710,145717
120345,102890
407768,373782
100140,107140
187540,192142
131504,130822
328688,258126
197042,197323
192500,187364
292020,241117
457478,413617
116660,164845
135600,142256
534122,548614
483145,405050
94232,88120
271130,228436
486235,557111
867775,928112
158883,178148
322006,194451
441350,455771
300836,285635
474973,397536
228595,239149
178029,159241
211946,161629
204704,161762
209140,229041
166356,155383
156278,110921
131945,147005
266721,249997
169772,149997
444658,383979
221876,121930
251326,186084
288500,222656
504108,377166
546947,505286
2825958,1168476
420236,394885
337068,260951
415208,221548
446271,449731
329263,293375
175786,149485
252063,239150
1093326,172734
431330,352197
379630,280245
217668,216714
295574,247352
156625,166392
389964,411419
514940,325623
138180,140937
74320,71815
344605,255282
758806,460551
162157,154579
250795,223032
190400,114996
523776,402408
288044,348400
528613,520084
487732,552014
474478,433955
238810,248450
438554,306090
395465,384361
252208,281600
289420,334797
528690,643427
323892,280962
133855,145403
184419,143393
184769,187556
330551,255423
194300,160252
339317,284503
103330,86299
156365,132850
88500,91208
162704,100651
68399,62937
234120,183741
341122,241593
102866,113111
256386,253543
338770,305825
512131,359150
466431,364325
274150,233971
210425,248311
492492,414487
60398,70280
155224,185905
351416,298352
393728,325026
128140,75800
229225,163702
450919,193121
340848,355733
273300,284304
407855,263050
184146,152137
436363,435881
376048,275866
816747,423166
949210,496349
343499,344181
140586,141216
229781,233270
296648,241083
299958,331386
179494,108112
259820,192491
175545,115460
184609,159442
103767,78763
202072,139197
239346,156336
669559,552777
342362,261262
428142,312264
768812,464252
152483,113898
309693,208975
370663,297160
156900,126871
383137,276473
228629,148844
431387,164723
98960,99743
784938,730917
199216,161748
289046,231156
937812,675875
158841,138993
118516,101531
232420,169063
167000,147925
174512,126526
87670,76908
137781,116168
169219,167560
467076,380718
83064,70778
228110,194405
308768,400345
194619,183007
270990,189685
573579,515236
383789,273382
119262,130016
215760,181761
174886,142324
186570,210620
188260,150164
209890,168366
174560,164224
257388,207253
194837,202115
425850,347048
434850,299163
787360,430552
176009,138419
568388,325547
138917,171537
3320300,1303570
821400,495126
368350,321792
720414,587839
272066,231707
267670,251696
207236,273795
545100,534731
157362,155043
274702,275752
166290,165216
163734,185999
581080,528054
276977,209597
211410,186157
166206,152727
256503,379037
164783,120596
90919,92819
259226,275649
513286,600548
244820,227985
230104,164382
1109398,801182
281660,250052
123635,99427
763000,781119
313910,235178
252149,177901
623624,572966
416500,471373
735915,523052
332914,242399
550366,328767
149264,163836
376548,393135
210002,158186
733393,478547
905262,756639
268970,228351
759314,724783
717500,776803
110770,104316
1196896,907931
511894,486889
1030542,1205358
466933,468581
313410,312125
220376,154555
170978,180925
234974,236609
789738,488681
180380,175161
162939,209029
386578,320535
295538,237349
783696,579892
287454,376829
801391,839339
366324,387997
581887,374991
228786,200082
513005,341025
229164,158796
487188,268523
971367,589692
455461,251823
132810,147105
454236,366506
239505,209708
505206,476598
263759,199379
117277,88850
106490,90628
207600,210284
120340,138893
323295,360287
179278,89720
120283,140886
180690,166974
250500,141083
551188,353294
209756,249916
281529,208343
499648,363390
327068,321901
160383,171496
504627,364300
447557,420551
206286,240715
261020,221738
390558,283286
354854,295338
183252,202966
188107,161351
330384,197473
79486,78352
366353,232860
252006,194886
132830,85028
186661,168037
765641,371598
513722,515508
2057796,1312053
580585,671206
939780,545346
770000,676368
232738,188514
214160,210854
237336,211555
432479,288186
575600,331251
278748,326694
1005500,830629
929526,773267
725783,806315
186944,174436
238845,241655
316211,240333
213168,206700
176773,179376
74427,79369
306293,243875
473551,349057
159990,183195
378928,300765
386541,319140
247995,210906
415032,382138
177790,148049
484108,422992
366852,267116
330304,325437
1186442,1174486
364284,247442
368851,282774
56733,49817
241158,269974
188978,153423
292742,272047
562897,497444
175831,228986
926000,792627
100575,75020
353498,288244
304136,330747
582434,600947
186840,129584
83433,90307
259758,258954
79610,77797
558070,571814
185067,163468
162637,198292
303825,321927
253550,287228
155500,195446
343097,230180
63704,52816
126152,100259
667242,531107
221942,168954
328149,288187
598147,455029
383064,371289
273452,273100
130880,113247
290236,266293
163848,156079
180156,153356
306582,247947
374384,365110
202474,181121
814151,613786
250145,161273
1364931,911458
83785,44215
802042,294280
451688,296198
264793,282124
378622,245363
608251,518068
234652,250027
117118,112505
241414,216819
80184,52462
271058,299944
156798,105845
151633,129286
643802,518638
639928,507843
248677,243511
236510,247932
288530,319698
231184,271976
152490,146126
112006,107713
121920,146408
282085,232409
518704,355949
142822,121552
113048,150743
397376,333227
238718,215457
187268,187609
75965,82088
165629,205905
201524,195724
217856,182071
199504,149597
479502,222597
591484,638581
505170,330353
80500,97363
345618,562262
175120,191039
257320,196543
154364,151099
528570,339522
442538,329093
161540,169721
176015,243625
552968,327558
477816,229730
268423,312046
151520,179127
272745,119535
169056,194689
238812,175993
202782,110173
145410,139011
462880,425356
305064,312692
380710,283588
376431,235968
398536,322347
243402,286979
695070,316819
386298,410935
162426,153365
175822,209182
236844,331020
294398,352312
261220,260131
275676,228054
676579,445505
298987,206490
149644,212833
299302,228465
884861,930165
544291,274922
285036,224653
49700,64480
516250,402541
762000,610179
755000,409941
1276810,807880
825736,579665
628428,417163
1145046,596088
349188,295653
153125,124747
157965,129670
234578,248398
201884,164079
187400,229476
141045,106513
239490,196587
345382,244352
192002,197276
354760,278058
127212,102534
162680,189224
174490,127898
258135,213070
191200,166945
217480,257900
275395,233964
197621,136252
570000,439775
169830,159861
288609,210405
226002,170022
253873,186736
243630,170794
287550,227904
59400,61422
973158,501011
129600,120690
800750,446060
199525,199270
1029625,527907
113476,148990
221014,132212
321234,197136
352879,188216
103800,84919
193378,164878
206005,171448
263190,189789
271728,192634
213126,195992
369610,224595
777500,513758
1255150,746886
294882,194428
146118,144743
160030,214632
165120,138263
272757,189310
322962,287365
843374,655496
262578,234012
246000,196034
406860,413589
224000,208879
534467,658287
590556,409992
491134,506116
329297,320789
529626,397493
4141500,3367384
352030,208962
349944,178326
573840,403109
441778,401732
255000,259754
826500,650460
1049944,783989
284617,215863
535626,582176
340188,294376
240414,349163
175669,178247
218250,118031
567200,534890
270000,354007
406200,382197
624000,545588
288493,341500
138000,96091
588400,676027
443434,355350
943150,614605
836753,639163
775200,678159
702000,456619
466375,496730
174161,197815
658398,482195
2089931,1515470
1011554,1192094
851956,877086
190570,149851
954344,928370
718343,746038
717177,509494
767267,949073
953184,1005088
650000,654065
1172800,840283
992498,657759
1554950,668771
955963,603494
1498105,1070656
713200,546818
634376,472723
425448,314554
749280,702535
637272,648772
741900,637223
275780,281612
231109,111032
277396,303205
155682,171091
496000,286039
182080,160091
202600,163519
196648,173031
347528,180178
186720,176387
228478,201138
301544,220745
319190,310224
290036,259437
437094,247794
257560,188750
633362,274649
325665,275317
175886,183562
532454,354957
420925,470787
438285,303760
343520,285743
764076,427553
158505,165735
199478,253609
329546,367592
1386450,639132
193220,221708
234900,174754
333208,195691
715080,653046
204920,205262
252960,238801
69312,74229
399696,255867
337042,366496
282938,272783
988110,707884
257555,244213
833000,758404
790850,630074
157076,111265
1124846,526630
500356,213390
1548580,557958
6452314,2514033
4208400,3380969
2573616,1831434
125665,155006
663272,498988
469988,406736
127710,162351
293268,237153
937380,428832
162015,123103
659542,534877
1816620,742413
180431,134109
531887,432909
436556,198520
1126080,688123
432563,413607
432364,255213
289090,247682
594499,561921
363110,301298
445604,345577
758000,658865
330756,302922
428402,289012
1441922,640500
177543,177762
511911,237194
273047,284057
2132219,1542769
432642,373875
139770,105460
350804,301390
391143,350083
747030,530139
886200,610097
1080523,888533
332878,229740
745308,648867
208300,216047
1648928,1417597
2268660,1038688
559389,362463
953224,745935
183718,152393
224931,232218
376339,287748
126793,143226
246300,303679
495420,493372
227738,208604
328202,237316
202857,248312
207372,182254
244000,188283
279475,354978
434242,326806
556940,355637
801098,203587
220825,253278
284705,210598
669140,504513
425615,345658
460314,377965
714620,745357
664209,480871
200045,181415
616119,651332
1473966,1110946
566200,434746
349386,240583
325636,296663
482703,456689
96767,89813
203352,203955
498000,356760
332970,313244
1127430,655663
1066130,670726
1885536,556953
417714,187174
206000,208747
522298,285787
254592,282760
333042,340112
267000,242302
254900,211072
255820,318432
450997,349998
946296,459369
958112,619721
366352,216613
3036040,1902743
101148,53646
747218,589412
955866,668010
809446,512967
277300,229398
315410,237788
1136700,601526
384680,319308
320676,190621
155256,60622
548336,329884
306350,224809
423000,296128
526200,378636
76135,59431
360922,204822
359576,331191
267177,210962
100740,111402
221961,158481
52260,52939
2996724,2537135
2491983,1929975
521648,488367
2500000,2618709
2439200,2225689
714388,739912
4005640,2081997
1331168,1207645
2659252,1005767
113420,150637
393240,379908
1947139,991454
188022,243090
725140,608941
2271120,1377191
676720,757935
217376,267426
391745,328537
607350,418749
225584,166117
158036,141126
932540,584973
299257,291585
202650,221316
118950,121705
749496,683613
311924,278331
514000,558526
801622,836369
339900,257408
287074,229248
542682,417345
398000,326804
244038,238151
1436200,1284011
222040,195893
293799,196618
280700,302404
239028,131585
554211,417466
729742,692579
1425624,885894
1242137,516135
462184,380848
1336102,922645
263701,106934
476700,234268
322821,398082
346014,230304
232730,168501
330552,234599
503299,579504
592954,404289
357372,274420
113649,71235
472320,348211
202078,178557
358396,222631
391800,283757
614552,331633
654036,442876
356470,176379
139869,111510
426092,322066
485308,416488
281162,305160
324590,269196
333494,316940
585288,526092
413637,262758
181975,267119
165930,223528
500477,348686
258741,270086
232298,240526
502609,350812
307131,213605
1525632,1274291
561628,373558
1176876,805707
687474,455636
202108,212635
651405,596414
355491,493654
810533,413739
1031272,576120
185820,287777
144819,156663
258036,187589
401794,245576
485354,275490
452175,440081
344902,377035
81629,103825
431180,171944
164304,115942
176730,206362
283370,106747
296880,361954
166575,154097
174835,199485
802828,537551
181668,202818
119210,177616
133578,210923
268852,218663
347600,133671
302518,253948
258021,202717
123140,143249
235475,239783
114821,120608
513900,370951
606297,489537
415822,364312
277253,189037
362660,347077
152949,151084
230090,236310
266070,128012
1288320,799958
283220,169696
415892,274143
129728,146309
630250,432891
161858,166001
207042,147560
114720,103310
234520,198639
265398,217430
348681,318716
304940,220391
584000,599346
1106611,743344
400462,273960
363057,245000
619194,490787
574730,578125
663944,485303
260235,244564
302150,237735
400998,262983
236952,219878
248563,172656
651040,446195
621248,329378
1180237,982611
691864,466656
713000,438496
1059500,789549
538372,651585
2246000,754871
315362,361589
167558,137818
410994,393705
290828,318870
304988,210738
464542,311976
333296,363131
208600,213282
158308,150029
672942,432706
956932,861581
232909,268973
481060,315690
420530,293611
363929,193176
550479,654806
474300,558646
140408,178438
245580,237066
438383,398339
166652,225566
426423,503775
509270,494755
187917,119687
310574,270151
175138,204299
337302,272975
178124,186843
229427,290756
177242,150097
125569,125783
307609,213473
190253,148504
292466,214936
280688,203290
313877,276895
714187,618013
533931,755467
1197025,1109787
438721,348450
742191,940566
621850,554742
415453,339875
298690,289230
3790612,1626457
183060,162217
1036708,803265
445070,397046
1354416,572898
341118,294458
408920,430918
535180,518633
1708927,1097253
408164,410787
187070,179077
153950,158689
350100,273200
207986,251394
865338,468783
698429,935678
841065,872892
642838,805228
1136409,644805
759171,456533
2074080,814414
433693,296615
932137,965034
798653,573552
455819,279156
219260,149302
619894,351159
216872,240525
375100,449635
105532,94951
339349,301021
585904,440304
157959,201908
442395,342088
477430,313178
580496,341568
177732,152022
236755,156438
211656,146166
89475,100304
305755,279240
452130,412824
347708,194130
174427,157611
125980,120921
87480,105447
190010,282542
314000,244539
224900,216638
206792,215617
82102,110759
96570,112447
171840,119221
381948,233280
313996,417971
347859,319291
302860,165045
286700,246818
274229,196119
157095,110681
386488,498532
157456,212906
141137,123690
961267,1307867
535085,447514
1547550,1130808
418080,450255
705292,498766
652186,602677
477000,299911
3014640,3293297
744758,713197
732684,669671
704295,678959
397703,302482
1144088,1037210
375283,358429
180167,163440
393870,179842
567915,294032
264166,248944
127146,164604
174106,157703
244638,343983
176634,169047
194484,211281
144093,137983
218724,206374
393129,297622
1313744,795428
1433732,837478
608660,635314
352200,373366
544573,582323
1036800,886173
1008000,1200930
217620,200066
326992,420209
2547548,1725951
264801,220368
248843,205932
485099,381983
203440,108472
181558,198443
246108,162415
312350,298889
227698,220398
193229,225402
511012,520403
243100,350368
158456,174825
259180,295923
691987,587509
424959,338074
493750,318361
934852,1088165
3574746,1683246
918048,1248701
580170,528405
300000,228739
969994,1142036
612800,540947
1043004,1252982
2456090,2000247
1218850,1259167
1851040,1860232
106879,92231
161504,150800
164730,190095
178727,165602
124273,113771
233880,279021
403656,445913
252839,193264
150618,97462
305430,176976
1714861,1667647
821463,738970
1341460,1027786
209775,138684
724616,589881
440658,233123
345770,293731
348040,232487
709750,449166
467220,358937
113654,138547
111945,160914
161180,119779
130319,174959
234918,255649
311707,193441
205293,223269
140738,190486
151644,150100
293641,310543
548835,513086
443453,404670
353695,356837
133370,133816
189813,154680
626224,456298
183750,182234
771424,505785
552472,380991
333986,207130
140470,131014
140297,158599
335186,286293
167000,159716
244150,221729
301044,212795
236050,268185
341926,301019
301228,242023
116478,157271
172782,243153
192000,216868
287246,289563
586598,372018
511572,164326
268000,326574
239700,263629
241526,176501
100202,129263
268376,236009
425628,249604
959261,519751
330600,236440
528860,447758
1302088,469253
1018475,658055
745685,601896
850149,779390
784575,542540
2243037,454899
326067,398192
300464,313972
1000325,515245
919598,741560
891898,694957
161136,178074
145904,146758
792128,384242
144751,111038
197680,189483
